enzyme	enzyme_name	ec	module	module_name
ko:K00244	fumarate reductase [EC:1.3.5.4] [RN:R02164]	K00244	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00245	fumarate reductase [EC:1.3.5.4] [RN:R02164]	K00245	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00246	fumarate reductase [EC:1.3.5.4] [RN:R02164]	K00246	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00247	fumarate reductase [EC:1.3.5.4] [RN:R02164]	K00247	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K01676	 fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01676	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K01679	 fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01679	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K01677	 fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01677	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K01678	 fumarate hydratase [EC:4.2.1.2] [RN:R01082]	K01678	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00026	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00026	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00025	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00025	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00024	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00024	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K00116	 malate dehydrogenase (quinone) [EC:1.1.5.4] [RN:R00361]	K00116	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate
ko:K01647	 citrate synthase [EC:2.3.3.1] [RN:R00351]	K01647	M00012	Glyoxylate cycle
ko:K01681	 aconitate hydratase [EC:4.2.1.3] [RN:R01325 R01900]	K01681	M00012	Glyoxylate cycle
ko:K01682	 aconitate hydratase [EC:4.2.1.3] [RN:R01325 R01900]	K01682	M00012	Glyoxylate cycle
ko:K01637	 isocitrate lyase [EC:4.1.3.1] [RN:R00479]	K01637	M00012	Glyoxylate cycle
ko:K01638	 malate synthase [EC:2.3.3.9] [RN:R00472]	K01638	M00012	Glyoxylate cycle
ko:K19282	 bifunctional (S)-malyl-CoA lyase/thioesterase [EC:4.1.3.24 3.1.2.30] [RN:R00473 R10612]	K19282	M00012	Glyoxylate cycle
ko:K00026	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00026	M00012	Glyoxylate cycle
ko:K00025	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00025	M00012	Glyoxylate cycle
ko:K00024	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00024	M00012	Glyoxylate cycle
ko:K00248	 ACADS; butyryl-CoA dehydrogenase [EC:1.3.8.1] [RN:R04432]	K00248	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K00232	 E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6] [RN:R12356]	K00232	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K07511	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R03045]	K07511	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K07514	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R03045]	K07514	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K07515	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R03045]	K07515	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K14729	 multifunctional beta-oxidation protein [EC:4.2.1.-] [RN:R03045]	K14729	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K05605	 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4] [RN:R03157 R03158]	K05605	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K23146	 3-hydroxypropionate dehydrogenase [EC:1.1.1.59] [RN:R01608]	K23146	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K00140	 malonate-semialdehyde dehydrogenase (acetylating) [EC:1.2.1.18] [RN:R00740]	K00140	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA
ko:K00012	 UDPglucose 6-dehydrogenase [EC:1.1.1.22] [RN:R00286]	K00012	M00014	Glucuronate pathway (uronate pathway)
ko:K12447	 UDP-sugar pyrophosphorylase [EC:2.7.7.64] [RN:R01381]	K12447	M00014	Glucuronate pathway (uronate pathway)
ko:K16190	 glucuronokinase [EC:2.7.1.43] [RN:R01476]	K16190	M00014	Glucuronate pathway (uronate pathway)
ko:K00699	 glucuronosyltransferase [EC:2.4.1.17] [RN:R01383]	K00699	M00014	Glucuronate pathway (uronate pathway)
ko:K01195	 beta-glucuronidase [EC:3.2.1.31] [RN:R01478]	K01195	M00014	Glucuronate pathway (uronate pathway)
ko:K14756	 beta-glucuronidase [EC:3.2.1.31] [RN:R01478]	K14756	M00014	Glucuronate pathway (uronate pathway)
ko:K00002	 alcohol dehydrogenase (NADP+) [EC:1.1.1.2] [RN:R01481]	K00002	M00014	Glucuronate pathway (uronate pathway)
ko:K13247	 L-gulonate 3-dehydrogenase [EC:1.1.1.45] [RN:R02640]	K13247	M00014	Glucuronate pathway (uronate pathway)
ko:K03331	 L-xylulose reductase [EC:1.1.1.10] [RN:R01904]	K03331	M00014	Glucuronate pathway (uronate pathway)
ko:K05351	 D-xylulose reductase [EC:1.1.1.9] [RN:R01896]	K05351	M00014	Glucuronate pathway (uronate pathway)
ko:K00008	 L-iditol 2-dehydrogenase [EC:1.1.1.14] [RN:R01896]	K00008	M00014	Glucuronate pathway (uronate pathway)
ko:K00854	 xylulokinase [EC:2.7.1.17] [RN:R01639]	K00854	M00014	Glucuronate pathway (uronate pathway)
ko:K00931	 glutamate 5-kinase [EC:2.7.2.11] [RN:R00239]	K00931	M00015	Proline biosynthesis, glutamate => proline
ko:K00147	 glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41] [RN:R03313]	K00147	M00015	Proline biosynthesis, glutamate => proline
ko:K12657	 delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41] [RN:R00239 R03313]	K12657	M00015	Proline biosynthesis, glutamate => proline
ko:K00286	 pyrroline-5-carboxylate reductase [EC:1.5.1.2] [RN:R01251]	K00286	M00015	Proline biosynthesis, glutamate => proline
ko:K00928	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K00928	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K12524	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12524	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K12525	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12525	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K12526	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12526	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K00133	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	K00133	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K01714	 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7] [RN:R10147]	K01714	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K00215	 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] [RN:R04198 R04199]	K00215	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K00674	 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117] [RN:R04365]	K00674	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K00821	 N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17] [RN:R04475]	K00821	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K14267	 N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17] [RN:R04475]	K14267	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K01439	 succinyl-diaminopimelate desuccinylase [EC:3.5.1.18] [RN:R02734]	K01439	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K01778	 diaminopimelate epimerase [EC:5.1.1.7] [RN:R02735]	K01778	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K01586	 diaminopimelate decarboxylase [EC:4.1.1.20] [RN:R00451]	K01586	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K12526	 diaminopimelate decarboxylase [EC:4.1.1.20] [RN:R00451]	K12526	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
ko:K00928	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K00928	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K12524	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12524	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K12525	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12525	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00133	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	K00133	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00003	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	K00003	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K12524	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	K12524	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K12525	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	K12525	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00651	 homoserine O-succinyltransferase [EC:2.3.1.46] [RN:R01777]	K00651	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00641	 homoserine O-succinyltransferase [EC:2.3.1.46] [RN:R01777]	K00641	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K01739	 cystathionine gamma-synthase [EC:2.5.1.48] [RN:R03260]	K01739	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K01760	 cysteine-S-conjugate beta-lyase [EC:4.4.1.13] [RN:R01286]	K01760	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K14155	 cysteine-S-conjugate beta-lyase [EC:4.4.1.13] [RN:R01286]	K14155	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00548	 methionine synthase [EC:2.1.1.13 2.1.1.14] [RN:R00946 R04405]	K00548	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K24042	 methionine synthase [EC:2.1.1.13 2.1.1.14] [RN:R00946 R04405]	K24042	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00549	 methionine synthase [EC:2.1.1.13 2.1.1.14] [RN:R00946 R04405]	K00549	M00017	Methionine biosynthesis, apartate => homoserine => methionine
ko:K00928	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K00928	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K12524	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12524	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K12525	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12525	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K12526	 aspartate kinase [EC:2.7.2.4] [RN:R00480]	K12526	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K00133	 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [RN:R02291]	K00133	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K00003	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	K00003	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K12524	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	K12524	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K12525	 homoserine dehydrogenase [EC:1.1.1.3] [RN:R01773 R01775]	K12525	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K00872	 homoserine kinase [EC:2.7.1.39] [RN:R01771]	K00872	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K02204	 homoserine kinase [EC:2.7.1.39] [RN:R01771]	K02204	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K02203	 homoserine kinase [EC:2.7.1.39] [RN:R01771]	K02203	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K01733	 threonine synthase [EC:4.2.3.1] [RN:R01466]	K01733	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
ko:K01652	 acetolactate synthase [EC:2.2.1.6] [RN:R00226 R08648]	K01652	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ko:K01653	 acetolactate synthase [EC:2.2.1.6] [RN:R00226 R08648]	K01653	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ko:K11258	 acetolactate synthase [EC:2.2.1.6] [RN:R00226 R08648]	K11258	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ko:K00053	 ketol-acid reductoisomerase [EC:1.1.1.86] [RN:R05071 R04440 R04439 R05069 R05068]	K00053	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ko:K01687	 dihydroxy-acid dehydratase [EC:4.2.1.9] [RN:R04441 R05070]	K01687	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ko:K00826	 branched-chain amino acid aminotransferase [EC:2.6.1.42] [RN:R01214 R02199]	K00826	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
ko:K00058	 D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95] [RN:R01513]	K00058	M00020	Serine biosynthesis, glycerate-3P => serine
ko:K00831	 phosphoserine aminotransferase [EC:2.6.1.52] [RN:R04173]	K00831	M00020	Serine biosynthesis, glycerate-3P => serine
ko:K01079	 phosphoserine phosphatase [EC:3.1.3.3] [RN:R00582]	K01079	M00020	Serine biosynthesis, glycerate-3P => serine
ko:K02203	 phosphoserine phosphatase [EC:3.1.3.3] [RN:R00582]	K02203	M00020	Serine biosynthesis, glycerate-3P => serine
ko:K22305	 phosphoserine phosphatase [EC:3.1.3.3] [RN:R00582]	K22305	M00020	Serine biosynthesis, glycerate-3P => serine
ko:K00640	 serine O-acetyltransferase [EC:2.3.1.30] [RN:R00586]	K00640	M00021	Cysteine biosynthesis, serine => cysteine
ko:K23304	 serine O-acetyltransferase [EC:2.3.1.30] [RN:R00586]	K23304	M00021	Cysteine biosynthesis, serine => cysteine
ko:K01738	 cysteine synthase [EC:2.5.1.47] [RN:R00897]	K01738	M00021	Cysteine biosynthesis, serine => cysteine
ko:K13034	 cysteine synthase [EC:2.5.1.47] [RN:R00897]	K13034	M00021	Cysteine biosynthesis, serine => cysteine
ko:K17069	 cysteine synthase [EC:2.5.1.47] [RN:R00897]	K17069	M00021	Cysteine biosynthesis, serine => cysteine
ko:K01626	 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] [RN:R01826]	K01626	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K03856	 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] [RN:R01826]	K03856	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13853	 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] [RN:R01826]	K13853	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K01735	 3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083]	K01735	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13830	 3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083]	K13830	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13829	 3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083]	K13829	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K03785	 3-dehydroquinate dehydratase [EC:4.2.1.10] [RN:R03084]	K03785	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K03786	 3-dehydroquinate dehydratase [EC:4.2.1.10] [RN:R03084]	K03786	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13832	 3-dehydroquinate dehydratase [EC:4.2.1.10] [RN:R03084]	K13832	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13830	 3-dehydroquinate dehydratase [EC:4.2.1.10] [RN:R03084]	K13830	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K00014	 shikimate 5-dehydrogenase [EC:1.1.1.25] [RN:R02413]	K00014	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13832	 shikimate 5-dehydrogenase [EC:1.1.1.25] [RN:R02413]	K13832	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13830	 shikimate 5-dehydrogenase [EC:1.1.1.25] [RN:R02413]	K13830	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K00891	 shikimate kinase [EC:2.7.1.71] [RN:R02412]	K00891	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13830	 shikimate kinase [EC:2.7.1.71] [RN:R02412]	K13830	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13829	 shikimate kinase [EC:2.7.1.71] [RN:R02412]	K13829	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K00800	 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] [RN:R03460]	K00800	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K24018	 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] [RN:R03460]	K24018	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K13830	 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] [RN:R03460]	K13830	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K01736	 chorismate synthase [EC:4.2.3.5] [RN:R01714]	K01736	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
ko:K01657	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	K01657	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01658	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	K01658	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13497	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	K13497	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13503	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	K13503	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13501	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	K13501	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01656	 anthranilate synthase [EC:4.1.3.27] [RN:R00985 R00986]	K01656	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K00766	 anthranilate phosphoribosyltransferase [EC:2.4.2.18] [RN:R01073]	K00766	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13497	 anthranilate phosphoribosyltransferase [EC:2.4.2.18] [RN:R01073]	K13497	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01817	 phosphoribosylanthranilate isomerase [EC:5.3.1.24] [RN:R03509]	K01817	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K24017	 phosphoribosylanthranilate isomerase [EC:5.3.1.24] [RN:R03509]	K24017	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13498	 phosphoribosylanthranilate isomerase [EC:5.3.1.24] [RN:R03509]	K13498	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13501	 phosphoribosylanthranilate isomerase [EC:5.3.1.24] [RN:R03509]	K13501	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01609	 indole-3-glycerol phosphate synthase [EC:4.1.1.48] [RN:R03508]	K01609	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13498	 indole-3-glycerol phosphate synthase [EC:4.1.1.48] [RN:R03508]	K13498	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K13501	 indole-3-glycerol phosphate synthase [EC:4.1.1.48] [RN:R03508]	K13501	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01656	 indole-3-glycerol phosphate synthase [EC:4.1.1.48] [RN:R03508]	K01656	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01695	 tryptophan synthase [EC:4.2.1.20] [RN:R02722]	K01695	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01696	 tryptophan synthase [EC:4.2.1.20] [RN:R02722]	K01696	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K06001	 tryptophan synthase [EC:4.2.1.20] [RN:R02722]	K06001	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01694	 tryptophan synthase [EC:4.2.1.20] [RN:R02722]	K01694	M00023	Tryptophan biosynthesis, chorismate => tryptophan
ko:K01850	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K01850	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K04092	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K04092	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K14187	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K14187	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K04093	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K04093	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K14170	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K14170	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K04516	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K04516	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K06208	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K06208	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K06209	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K06209	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K13853	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K13853	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K01713	 prephenate dehydratase [EC:4.2.1.51] [RN:R01373]	K01713	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K04518	 prephenate dehydratase [EC:4.2.1.51] [RN:R01373]	K04518	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K05359	 prephenate dehydratase [EC:4.2.1.51] [RN:R01373]	K05359	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K14170	 prephenate dehydratase [EC:4.2.1.51] [RN:R01373]	K14170	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K00832	 aromatic-amino-acid transaminase [EC:2.6.1.57] [RN:R00694]	K00832	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K00838	 aromatic-amino-acid transaminase [EC:2.6.1.57] [RN:R00694]	K00838	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
ko:K01850	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K01850	M00025	Tyrosine biosynthesis, chorismate => tyrosine
ko:K04092	 chorismate mutase [EC:5.4.99.5] [RN:R01715]	K04092	M00025	Tyrosine biosynthesis, chorismate => tyrosine
